stack_bytes,mode,descriptor,su_file
8,static,/home/home/pqc/liboqs/src/common/sha3/avx512vl_sha3.c:115:1:SHA3_sha3_256_inc_ctx_clone_avx512vl,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/avx512vl_sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3x4.c:11:14:OQS_SHA3_x4_set_callbacks,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3x4.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3x4.c:15:6:OQS_SHA3_shake128_x4,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3x4.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3x4.c:19:6:OQS_SHA3_shake128_x4_inc_init,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3x4.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3x4.c:23:6:OQS_SHA3_shake128_x4_inc_absorb,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3x4.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3x4.c:27:6:OQS_SHA3_shake128_x4_inc_finalize,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3x4.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3x4.c:31:6:OQS_SHA3_shake128_x4_inc_squeeze,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3x4.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3x4.c:35:6:OQS_SHA3_shake128_x4_inc_ctx_release,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3x4.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3x4.c:39:6:OQS_SHA3_shake128_x4_inc_ctx_clone,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3x4.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3x4.c:43:6:OQS_SHA3_shake128_x4_inc_ctx_reset,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3x4.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3x4.c:47:6:OQS_SHA3_shake256_x4,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3x4.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3x4.c:51:6:OQS_SHA3_shake256_x4_inc_init,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3x4.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3x4.c:55:6:OQS_SHA3_shake256_x4_inc_absorb,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3x4.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3x4.c:59:6:OQS_SHA3_shake256_x4_inc_finalize,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3x4.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3x4.c:63:6:OQS_SHA3_shake256_x4_inc_squeeze,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3x4.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3x4.c:67:6:OQS_SHA3_shake256_x4_inc_ctx_release,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3x4.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3x4.c:71:6:OQS_SHA3_shake256_x4_inc_ctx_clone,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3x4.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3x4.c:75:6:OQS_SHA3_shake256_x4_inc_ctx_reset,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/sha3x4.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:217:13:SHA3_sha3_256_inc_absorb,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/xkcp_sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:253:13:SHA3_sha3_384_inc_absorb,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/xkcp_sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:290:13:SHA3_sha3_512_inc_absorb,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/xkcp_sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:330:13:SHA3_shake128_inc_absorb,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/xkcp_sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:338:13:SHA3_shake128_inc_squeeze,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/xkcp_sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:373:13:SHA3_shake256_inc_absorb,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/xkcp_sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:381:13:SHA3_shake256_inc_squeeze,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/xkcp_sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:389:13:SHA3_shake256_inc_ctx_clone,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/xkcp_sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:342:13:SHA3_shake128_inc_ctx_clone,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/xkcp_sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:303:13:SHA3_sha3_512_inc_ctx_clone,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/xkcp_sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:266:13:SHA3_sha3_384_inc_ctx_clone,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/xkcp_sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:230:13:SHA3_sha3_256_inc_ctx_clone,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/xkcp_sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:385:13:SHA3_shake256_inc_ctx_release,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/xkcp_sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:346:13:SHA3_shake128_inc_ctx_release,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/xkcp_sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:299:13:SHA3_sha3_512_inc_ctx_release,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/xkcp_sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:262:13:SHA3_sha3_384_inc_ctx_release,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/xkcp_sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/xkcp_sha3.c:226:13:SHA3_sha3_256_inc_ctx_release,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha3/xkcp_sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2.c:9:14:OQS_SHA2_set_callbacks,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2.c:13:6:OQS_SHA2_sha256_inc_init,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2.c:17:6:OQS_SHA2_sha256_inc_ctx_clone,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2.c:21:6:OQS_SHA2_sha256_inc_blocks,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2.c:25:6:OQS_SHA2_sha256_inc,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2.c:29:6:OQS_SHA2_sha256_inc_finalize,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2.c:33:6:OQS_SHA2_sha256_inc_ctx_release,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2.c:37:6:OQS_SHA2_sha384_inc_init,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2.c:41:6:OQS_SHA2_sha384_inc_ctx_clone,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2.c:45:6:OQS_SHA2_sha384_inc_blocks,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2.c:49:6:OQS_SHA2_sha384_inc_finalize,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2.c:53:6:OQS_SHA2_sha384_inc_ctx_release,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2.c:57:6:OQS_SHA2_sha512_inc_init,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2.c:61:6:OQS_SHA2_sha512_inc_ctx_clone,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2.c:65:6:OQS_SHA2_sha512_inc_blocks,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2.c:69:6:OQS_SHA2_sha512_inc_finalize,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2.c:73:6:OQS_SHA2_sha512_inc_ctx_release,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2.c:77:6:OQS_SHA2_sha256,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2.c:81:6:OQS_SHA2_sha384,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2.c:85:6:OQS_SHA2_sha512,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2_c.c:24:17:load_bigendian_64,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2_c.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2_c.c:590:6:oqs_sha2_sha224_inc_ctx_release_c,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2_c.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2_c.c:595:6:oqs_sha2_sha256_inc_ctx_release_c,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2_c.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2_c.c:600:6:oqs_sha2_sha384_inc_ctx_release_c,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2_c.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2_c.c:605:6:oqs_sha2_sha512_inc_ctx_release_c,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2_c.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2_c.c:666:6:oqs_sha2_sha224_inc_blocks_c,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2_c.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2_impl.c:92:13:SHA2_sha512_inc_ctx_release,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2_impl.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2_impl.c:88:13:SHA2_sha512_inc_finalize,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2_impl.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2_impl.c:84:13:SHA2_sha512_inc_blocks,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2_impl.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2_impl.c:80:13:SHA2_sha512_inc_ctx_clone,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2_impl.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2_impl.c:76:13:SHA2_sha512_inc_init,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2_impl.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2_impl.c:107:13:SHA2_sha512,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2_impl.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2_impl.c:72:13:SHA2_sha384_inc_ctx_release,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2_impl.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2_impl.c:68:13:SHA2_sha384_inc_finalize,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2_impl.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2_impl.c:64:13:SHA2_sha384_inc_blocks,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2_impl.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2_impl.c:60:13:SHA2_sha384_inc_ctx_clone,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2_impl.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2_impl.c:56:13:SHA2_sha384_inc_init,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2_impl.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2_impl.c:103:13:SHA2_sha384,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2_impl.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2_impl.c:52:13:SHA2_sha256_inc_ctx_release,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2_impl.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2_impl.c:48:13:SHA2_sha256_inc_finalize,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2_impl.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2_impl.c:41:13:SHA2_sha256_inc_blocks,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2_impl.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2_impl.c:34:13:SHA2_sha256_inc,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2_impl.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2_impl.c:30:13:SHA2_sha256_inc_ctx_clone,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2_impl.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2_impl.c:26:13:SHA2_sha256_inc_init,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2_impl.c.su
8,static,/home/home/pqc/liboqs/src/common/sha2/sha2_impl.c:96:13:SHA2_sha256,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/sha2/sha2_impl.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes128_ni.c:72:6:oqs_aes128_load_iv_u64_ni,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes128_ni.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes128_ni.c:77:6:oqs_aes128_free_schedule_ni,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes128_ni.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes128_ni.c:135:6:oqs_aes128_enc_sch_block_ni,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes128_ni.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes128_ni.c:140:6:oqs_aes128_ecb_enc_sch_ni,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes128_ni.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes128_ni.c:147:6:oqs_aes128_ctr_enc_sch_upd_blks_ni,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes128_ni.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes.c:14:14:OQS_AES_set_callbacks,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes.c:18:6:OQS_AES128_ECB_load_schedule,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes.c:22:6:OQS_AES128_CTR_inc_init,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes.c:26:6:OQS_AES128_CTR_inc_iv,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes.c:30:6:OQS_AES128_CTR_inc_ivu64,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes.c:34:6:OQS_AES128_free_schedule,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes.c:38:6:OQS_AES256_ECB_load_schedule,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes.c:42:6:OQS_AES256_CTR_inc_init,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes.c:46:6:OQS_AES256_CTR_inc_iv,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes.c:50:6:OQS_AES256_CTR_inc_ivu64,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes.c:54:6:OQS_AES256_free_schedule,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes.c:58:6:OQS_AES128_ECB_enc,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes.c:62:6:OQS_AES128_ECB_enc_sch,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes.c:66:6:OQS_AES128_CTR_inc_stream_iv,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes.c:70:6:OQS_AES256_ECB_enc,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes.c:74:6:OQS_AES256_ECB_enc_sch,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes.c:78:6:OQS_AES256_CTR_inc_stream_iv,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes.c:82:6:OQS_AES256_CTR_inc_stream_blks,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes256_ni.c:99:6:oqs_aes256_load_iv_u64_ni,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes256_ni.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes256_ni.c:104:6:oqs_aes256_free_schedule_ni,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes256_ni.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes256_ni.c:169:6:oqs_aes256_enc_sch_block_ni,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes256_ni.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes256_ni.c:174:6:oqs_aes256_ecb_enc_sch_ni,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes256_ni.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes256_ni.c:181:6:oqs_aes256_ctr_enc_sch_upd_blks_ni,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes256_ni.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes_impl.c:191:6:OQS_AES_init,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes_impl.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes_c.c:423:13:br_aes_ct64_skey_expand,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes_c.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes_c.c:787:6:oqs_aes128_ecb_enc_sch_c,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes_c.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes_c.c:793:6:oqs_aes128_ctr_enc_sch_c,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes_c.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes_c.c:803:6:oqs_aes256_ecb_enc_sch_c,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes_c.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes_c.c:809:6:oqs_aes256_ctr_enc_sch_c,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes_c.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes_c.c:819:6:oqs_aes128_free_schedule_c,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes_c.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes_c.c:826:6:oqs_aes256_free_schedule_c,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes_c.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes_c.c:833:6:oqs_aes256_free_schedule_no_bitslice,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes_c.c.su
8,static,/home/home/pqc/liboqs/src/common/aes/aes_c.c:839:6:oqs_aes128_free_schedule_no_bitslice,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/common.dir/aes/aes_c.c.su
8,static,/home/home/pqc/liboqs/src/common/rand/rand_nist.c:104:6:OQS_randombytes_nist_kat_get_state,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/rand/rand_nist.c.su
8,static,/home/home/pqc/liboqs/src/common/rand/rand_nist.c:113:6:OQS_randombytes_nist_kat_set_state,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/rand/rand_nist.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:11:14:OQS_SHA3_set_callbacks,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:15:6:OQS_SHA3_sha3_256,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:19:6:OQS_SHA3_sha3_256_inc_init,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:23:6:OQS_SHA3_sha3_256_inc_absorb,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:27:6:OQS_SHA3_sha3_256_inc_finalize,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:31:6:OQS_SHA3_sha3_256_inc_ctx_release,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:35:6:OQS_SHA3_sha3_256_inc_ctx_reset,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:39:6:OQS_SHA3_sha3_256_inc_ctx_clone,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/sha3.c.su
8,static,/home/home/pqc/liboqs/src/common/sha3/sha3.c:43:6:OQS_SHA3_sha3_384,build-c-rx-kem-s-resource-audit-v1/src/common/CMakeFiles/internal.dir/sha3/sha3.c.su
